-2.494631758890896389e+00 -1.275500609321811751e+00
-8.553373896444677049e-01 -9.699887482907192382e-01
1.355142459871378602e+00 -1.119927276211145406e+00
-1.604279287729323267e+00 8.396274390864104653e-01
1.491445347155351264e-02 -1.344957158482846804e+00
6.985863330809971572e-03 -1.329688043815728138e+00
-1.355165809378895414e+00 -2.131426411636133444e+00
-5.968721804240151307e-01 -2.193868162953183099e-01
-5.134358676810936162e-01 -7.095711225701044622e-01
-1.890608455950840039e+00 -1.547085765249306855e+00
-1.553517902587502997e+00 -1.879366604757236381e+00
-3.562954148264803944e+00 -1.235030771648699011e+00
-1.103860485390154578e+00 -4.522512416434287807e-01
-5.019534567102187594e+00 -3.195263572868991542e-01
-1.478448931188431015e+00 -4.479503117585029726e-01
-1.197383891204839568e-01 -2.229933366547062423e+00
-1.476944599536450742e+00 -2.194867891649613378e-01
-7.855277892519154648e-01 -2.986544855934767373e-01
-8.109086773783318325e-01 -3.281756892474700926e-01
-3.221899653186337531e-01 -6.904379206062815078e-01
-6.605770747024313216e-01 -1.577126161486259726e-01
-1.083250793573235393e+00 6.670217888988740906e-01
-1.572640079502918287e-01 -2.757862569420930221e+00
-1.209594839984258208e+00 -8.000741292003221705e-02
-1.106523932805216770e-01 -2.627718262111539360e+00
1.729475778941967912e-01 1.232623381944144558e+00
1.297267642454100089e+00 6.103783407952423357e-01
4.567751950576393050e-01 -2.067610867250333495e-01
-4.855849803697098732e-01 -3.450013147331800756e-01
2.710614849888389744e-01 1.098326949200348235e+00
-8.867844903113439869e-01 9.012902432220859517e-01
1.223560400372671664e+00 3.120574130103679344e-01
1.225214203131106849e+00 1.543710352318679924e+00
1.974844679270493231e+00 1.416989108389829166e+00
1.348678667439358048e+00 1.809829824863421921e+00
1.294095837164100704e+00 1.976389798207536241e-01
-6.362856437930812792e-01 2.179285479629556654e+00
8.978856476012065935e-01 -1.131283575012078657e-01
1.423658167332707114e+00 6.672948930509259302e-01
1.760043769266140146e+00 8.986041797219076477e-01
9.330491023368459036e-01 1.756428176339736469e+00
3.499831611536295961e-01 2.104508333673324127e+00
1.776946349712230866e+00 2.457588101062089692e+00
-3.168261986507525663e-01 1.401174952915057448e+00
1.095867155517431968e+00 1.484522292520072506e+00
1.337691213473781504e+00 7.355683987747948516e-01
-1.046398256150378181e-01 -2.420633671772853823e-01
-9.225328295641088694e-02 1.535947403196341376e+00
-2.898920296466940272e-01 6.347636003565766405e-01
1.129523820072031226e+00 2.365161287023838987e+00
