5.690433827139789180e-01 -2.366878451106162018e+00
-5.101281850314327571e-01 -3.631355402300233681e-01
-5.284720898979069492e-01 -2.481191023548147800e+00
1.935162376079528901e-01 -2.051663631841304181e+00
1.049144885819275341e+00 -4.684827959466320024e-01
-1.368765993364124300e+00 6.051877014471795935e-01
2.189828355373448776e-01 -1.293798283794984405e+00
-1.851087813966545426e+00 -8.430044700665617619e-01
6.723658297356025493e-01 -1.469421763052371155e+00
-9.624180616350029860e-01 -5.754824437013594807e-02
-1.892031647977574504e-01 -1.568907342833818941e+00
-5.866852853703194981e-01 7.727967352823774672e-01
5.563153669157931969e-01 -1.731350741031225215e+00
-8.749783008401342821e-01 -1.762110028015959617e+00
-2.698843375699921943e-01 -2.925685800357973321e+00
-1.148749579017995348e+00 7.251598325709485149e-01
-1.719014733198801048e+00 -3.354877512885320101e+00
-2.029584340303010492e+00 -7.920580235285508142e-01
-2.489589759780197475e+00 -2.938452322553131602e+00
1.480045308321658037e+00 8.420624584722236072e-02
1.306790324370013856e+00 -2.254675934212063027e+00
-1.975103269276753393e-01 8.474068243009460488e-01
-1.107110160938050702e+00 -1.736533146610219625e-01
-1.919996083686328570e+00 1.226818908691647003e-01
-2.794250797472362935e-01 -4.568602336695271049e-02
1.421834384175549637e+00 1.837073203394349097e+00
1.022232721902290420e+00 3.453265079928551362e-01
2.026807699573193844e+00 1.261993646348918752e+00
9.022915661835447798e-01 2.086161045285852111e+00
-9.536736796817990580e-03 1.134069822955283247e+00
1.856576357876070116e+00 -3.328163572368409984e-01
1.944213679672904593e+00 1.261048111594854415e+00
-1.006028400161905090e+00 -2.071636787184090167e-01
4.636515473670929088e-01 9.363747593172192518e-01
1.159905822349782678e+00 1.168915245024882088e+00
2.659317790363489031e+00 3.939992928327588073e-01
1.956971640266121693e+00 -7.574112046204626303e-01
1.780191174519626385e+00 1.006322866204229616e+00
3.496439532764855418e+00 1.176869077712674683e+00
5.361986821293758254e-01 1.508997486350308614e+00
-5.348451326528791405e-01 2.045102944977864823e+00
4.458498340780736591e-02 1.302943870764794010e+00
-1.365425716612402862e-01 -9.880351411237175974e-02
1.657531436377651435e+00 1.695513806018293490e+00
9.105691628641544577e-01 5.071278785440057613e-01
1.258184678802998224e+00 2.197394749697467731e+00
6.706113543405225474e-01 1.145313055074061337e+00
1.301923716869718417e-01 1.256667431482897168e+00
3.189973412422415500e-01 2.993771315852608250e+00
2.594539989563915405e-02 1.885090921936535713e+00
