9.084636615610717225e-01 -2.012244450123159556e+00
-3.854916345372987330e-01 -3.927379191351998422e-02
-4.950148456310384804e-01 -2.090128878808474866e+00
-1.337323224745420536e+00 -1.123885068439678614e+00
-2.166445763663834345e+00 -6.485999794258077156e-01
-7.062872325054526668e-01 -2.224189865736026839e+00
-1.447081116113310584e+00 -9.585680077027851631e-01
-4.568798276672518810e-01 -1.231378011075937362e+00
-2.180010490682363633e-01 -2.207428667931641719e+00
-1.281424531714096648e+00 -1.605051422545288542e+00
-1.541874904366692611e+00 -1.900764262162759621e+00
1.340115513033776740e+00 -4.233956025380369859e-01
-1.435356231864282739e+00 -5.380943250457568272e-01
-7.468878387425375021e-01 1.593785756647557061e+00
-1.094889456828369578e+00 4.500379599964565713e-02
-6.566269624811763572e-01 -1.263897902126554396e+00
-1.650847198573578201e+00 7.082606704040137480e-01
-1.794488766925448786e+00 -8.281631915920282250e-01
-8.752486394998911790e-01 -1.087387021253472641e+00
3.896893126912601701e-01 -9.808124305353672634e-01
1.245961495641195071e+00 7.557326240985160482e-01
-1.876312455745366536e+00 -1.730860891990880779e-01
-9.045677608519435697e-01 -1.457146910836782494e+00
-1.059577536269527220e+00 -2.769003951615421677e+00
-5.762452772856694327e-01 -1.294313874479817494e+00
4.032701713610553629e-01 -6.259139357291956252e-01
1.903230026529727503e-01 1.839946718359704469e+00
1.247715639944388499e+00 2.084144552378996540e+00
1.684467247490164521e+00 -1.711752069641196083e+00
1.807127946502815163e+00 1.010988356548712774e+00
2.074136838589105025e+00 9.417767675690117413e-01
1.411779795255008407e+00 2.154270998396633274e+00
3.944609694109113551e+00 1.454231723546361987e-01
2.654546548422954899e+00 3.384135789752751311e-01
4.582886290183509903e-01 1.730088960807104392e+00
2.355996789194984231e+00 5.495665385997496877e-01
6.874883254581229952e-01 5.097225745350155712e-01
1.005353925033916518e+00 -6.809247776845943623e-01
5.589732937579297012e-01 9.396970610869170848e-01
9.915902028976971705e-01 -3.999169473805028741e-01
8.772239117559661459e-01 -3.062887494383603748e-01
1.432173505126020263e+00 5.114574789900986351e-01
2.423502166256575663e+00 1.887872279832724765e+00
4.001909235588290148e-01 1.839371295529791617e+00
2.298679733133376590e+00 1.921492785124153890e+00
1.323457659935254771e+00 6.856148527291492378e-01
-1.527066243323793149e+00 -1.409586966370222960e+00
1.560741944427199934e+00 -5.102059995115815205e-01
6.523325431561587395e-01 2.147993788277581251e-01
1.713425027648815213e+00 2.134787594986245374e+00
