-1.497827957614881855e+00 2.812024617228341405e-01
-5.431893844458146603e-01 -7.247250363408279661e-01
-1.231927159903974500e+00 -2.221209267874459492e+00
3.731806598415270404e-01 -1.530542001471215219e+00
-1.899328430953931335e+00 -4.667080473851868971e-01
-1.113943427947555742e+00 -1.809708206072139891e+00
-1.706902877899780346e+00 -1.706822331777271273e+00
-6.546189794268808537e-01 6.191588655578272871e-01
-6.501907681288994212e-01 -2.555419837715819931e-01
-2.385434712561119497e+00 1.983617448537844385e-01
-1.673449465563311422e+00 -1.054108609698295229e+00
-8.661322148285954814e-01 1.859858685241120302e-01
3.874615068060194290e-02 -1.856915456264865982e-01
-2.286896463998566276e+00 -1.144864563969599125e+00
-2.539729464655338553e+00 9.023524112461589475e-02
-1.143155145566366437e+00 -1.396573887091078214e+00
-1.008926284137687146e+00 -2.325601294121979024e+00
-4.994960614194945414e-01 -2.024128593668544696e+00
-1.859593683305451162e+00 -3.285799125420678646e-01
-1.994124366548283289e-01 -2.127562540998209961e+00
-1.797886692923142515e+00 -1.448751267370305129e+00
-1.921201917847833895e+00 -2.404010082223141609e+00
-5.566704665317079304e-02 -6.186461411148689304e-01
-1.117271385532507821e+00 -1.468529959729981460e+00
1.674423040378969496e-01 -1.106277339143501903e+00
1.949828111191243440e+00 1.200082193996426794e+00
1.091289253288017180e+00 1.993367993955144746e+00
1.971182848152030154e+00 7.921798518674780798e-01
1.393553948376707874e-01 5.913752247696932862e-01
7.600625555610146522e-01 1.156103851380802627e+00
2.307723547581976398e+00 8.189345798238462093e-01
1.420137785219285576e+00 1.284577152043879344e+00
1.762703856436596883e+00 6.215741939194739940e-01
1.631359015012667779e+00 1.699175435099427922e+00
-7.542890267955904005e-01 9.815221527997838313e-01
1.972621202695777454e+00 6.071825476265135801e-02
3.158772986102817093e+00 1.191540392999963949e+00
-2.486700197402709200e-01 9.350585468721561710e-01
1.381221411334450533e+00 -5.675564509946100511e-01
2.583761757059563013e+00 2.485591280240597278e+00
1.802084346681603666e+00 -5.647283663627824524e-01
-2.890529815094757815e-01 2.039075046470887109e+00
1.504406143803820317e+00 1.304946828505009204e-01
1.375104817920202560e+00 1.140185043646221752e+00
1.548069500311752389e+00 -1.856150245021881418e-01
-1.120013912366052633e+00 2.193867299022314921e+00
4.800610432658020121e-01 -4.601963231302761415e-01
1.481374272245444601e+00 1.311141993564499453e+00
3.807552563316343175e-01 7.369638051262937806e-01
3.490902668915538687e+00 1.585036703849730166e+00
4.697359672331093527e+00 9.785764407564624179e+00
6.056265840038093984e+00 1.122182971378613558e+01
4.772055418073160027e+00 9.532338135306265059e+00
4.141114985132411164e+00 9.971443963260213650e+00
5.193250164734244834e+00 9.367280121415662464e+00
6.614355527617752806e+00 9.725431508808657810e+00
5.792562067350081279e+00 9.441574750746646316e+00
4.090023447895174691e+00 9.050959558409894967e+00
4.066976237297021513e+00 1.133517145848399110e+01
4.173858408001185794e+00 9.838900327039667104e+00
